claim_id,customer_age,policy_tenure_years,claim_amount,claim_duration_days,claim_type,anomaly
44984,73,8.6,92855.73,16,Health,0
44985,78,3.4,245987.51,13,Vehicle,0
44986,63,7.6,21663.68,22,Vehicle,0
44987,68,4.5,95236.68,47,Health,0
44988,72,1.8,3154.5,43,Health,0
44989,67,14.7,47686.08,48,Property,0
44990,28,7.1,139576.54,58,Vehicle,0
44991,28,6.2,21003.99,57,Health,0
44992,29,3.4,107134.31,35,Health,0
44993,57,7.7,104954.07,30,Vehicle,0
44994,65,9.7,95614.24,52,Property,0
44995,74,4.9,137363.3,12,Vehicle,0
44996,73,7.5,32704.7,13,Property,0
44997,25,3.9,40312.0,5,Vehicle,0
44998,41,8.2,62471.28,10,Health,0
44999,31,11.9,185493.27,28,Vehicle,0
45000,40,1.4,80752.55,29,Property,0
45001,67,8.0,112839.07,31,Health,0
45002,73,6.3,144137.22,35,Property,0
45003,70,1.6,38855.69,4,Health,0
45004,71,14.1,28012.05,12,Health,0
45005,53,4.3,55025.93,9,Vehicle,0
45006,34,8.7,122769.78,7,Property,0
45007,62,5.9,29530.68,4,Health,0
45008,22,4.4,141260.77,58,Vehicle,0
45009,20,8.1,58040.65,20,Health,0
45010,26,10.5,55497.62,26,Vehicle,0
45011,37,11.9,43221.35,11,Vehicle,0
45012,75,9.7,32103.53,4,Vehicle,0
45013,67,8.1,49528.61,57,Vehicle,0
45014,37,11.8,53334.71,4,Health,0
45015,68,8.0,51719.93,2,Vehicle,0
45016,36,14.6,72819.55,50,Vehicle,0
45017,38,8.1,73238.59,59,Health,0
45018,33,5.1,26308.49,6,Health,0
45019,50,7.0,66197.1,4,Health,0
45020,22,7.6,7398.65,59,Vehicle,0
45021,41,4.6,67003.19,43,Property,0
45022,32,2.8,58590.56,8,Vehicle,0
45023,43,6.8,67717.07,12,Vehicle,0
45024,61,13.5,84696.16,54,Vehicle,0
45025,42,4.2,58064.75,8,Health,0
45026,45,5.7,156379.82,18,Vehicle,0
45027,50,11.5,52381.0,20,Vehicle,0
45028,63,1.7,65971.76,36,Health,0
45029,35,12.5,33885.94,35,Vehicle,0
45030,35,10.9,59308.33,45,Vehicle,0
45031,55,8.5,84344.71,31,Health,0
45032,50,3.5,83106.58,36,Vehicle,0
45033,44,1.8,38266.2,11,Vehicle,0
45034,66,3.9,14382.39,27,Vehicle,0
45035,67,11.5,61997.71,51,Property,0
45036,32,14.0,50869.22,40,Vehicle,0
45037,61,11.2,56311.21,47,Health,0
45038,30,8.2,62435.66,1,Health,0
45039,69,14.3,14410.82,10,Health,0
45040,51,12.5,44562.39,9,Health,0
45041,21,10.0,22765.29,9,Vehicle,0
45042,52,1.0,29545.67,2,Health,0
45043,36,4.7,86819.02,8,Vehicle,0
45044,48,5.0,83438.91,3,Property,0
45045,42,5.5,198752.36,22,Vehicle,0
45046,57,6.1,69007.83,9,Health,0
45047,29,14.1,30868.75,26,Health,0
45048,29,11.3,83196.24,51,Health,0
45049,59,10.5,58197.36,18,Health,0
45050,42,6.7,49696.84,6,Property,0
45051,50,5.4,76267.95,7,Vehicle,0
45052,77,2.2,128807.63,44,Vehicle,0
45053,54,7.1,62578.0,19,Vehicle,0
45054,45,3.5,25822.2,4,Vehicle,0
45055,77,6.2,37127.45,6,Vehicle,0
45056,69,2.8,187984.96,10,Vehicle,0
45057,60,5.5,67111.35,46,Health,0
45058,79,1.1,138399.51,40,Health,0
45059,26,0.6,10188.87,39,Vehicle,0
45060,31,13.1,224730.93,17,Health,0
45061,20,9.8,54489.57,27,Property,0
45062,22,9.0,202886.13,23,Health,0
45063,73,8.0,11864.54,10,Vehicle,0
45064,43,11.0,60150.1,38,Health,0
45065,70,11.2,57280.56,10,Property,0
45066,58,14.1,62979.72,14,Health,0
45067,35,4.0,133523.24,15,Vehicle,0
45068,55,11.9,36517.49,35,Health,0
45069,38,14.9,44168.78,17,Property,0
45070,74,0.9,35918.47,24,Vehicle,0
45071,56,5.9,52065.01,5,Vehicle,0
45072,33,6.8,69060.93,44,Vehicle,0
45073,57,12.4,73205.66,10,Vehicle,0
45074,40,0.7,136989.67,41,Vehicle,0
45075,46,9.2,18578.81,17,Health,0
45076,27,13.4,64898.58,28,Health,0
45077,75,2.6,24601.62,40,Health,0
45078,22,2.2,30085.9,42,Health,0
45079,28,15.0,64774.38,58,Vehicle,0
45080,46,12.5,171309.35,28,Health,0
45081,79,10.6,14929.16,54,Health,0
45082,70,6.3,38357.52,40,Property,0
45083,62,12.9,59782.13,31,Property,0
45084,44,13.9,26981.24,1,Health,0
45085,69,11.1,31353.97,18,Health,0
45086,51,6.3,55615.2,55,Vehicle,0
45087,31,9.0,128946.56,22,Health,0
45088,58,1.9,106773.48,15,Health,0
45089,59,2.8,45010.99,30,Health,0
45090,27,11.9,101697.26,59,Property,0
45091,77,0.9,32861.55,40,Health,0
45092,59,1.2,19210.11,19,Health,0
45093,75,7.9,19359.42,32,Health,0
45094,68,3.0,153759.28,53,Health,0
45095,28,4.8,98907.15,34,Property,0
45096,28,6.3,98961.89,30,Vehicle,0
45097,52,8.1,99046.4,24,Health,0
45098,36,4.6,43053.39,28,Property,0
45099,41,7.5,40854.85,7,Property,0
45100,71,5.9,113139.92,52,Health,0
45101,18,1.7,56086.03,26,Health,0
45102,29,13.1,83705.22,32,Vehicle,0
45103,78,4.6,45689.45,31,Vehicle,0
45104,64,9.3,38780.14,34,Vehicle,0
45105,31,8.8,130302.62,22,Health,0
45106,20,3.4,45254.39,23,Vehicle,0
45107,69,0.9,23476.84,37,Vehicle,0
45108,62,12.9,67285.34,1,Vehicle,0
45109,67,7.7,86004.29,21,Vehicle,0
45110,49,6.5,96020.2,47,Health,0
45111,33,11.6,153617.04,16,Health,0
45112,55,1.0,95868.47,44,Vehicle,0
45113,27,11.6,49131.91,23,Health,0
45114,77,6.4,55446.8,46,Property,0
45115,34,8.5,32138.76,23,Vehicle,0
45116,66,11.4,7392.06,27,Health,0
45117,57,8.4,240815.45,58,Health,0
45118,21,1.4,93688.52,30,Health,0
45119,32,11.1,8070.11,43,Health,0
45120,50,11.9,46845.94,37,Property,0
45121,56,7.2,27914.74,44,Vehicle,0
45122,74,6.9,178587.17187649224,54,Property,1
45123,27,4.2,15844.78,5,Vehicle,0
45124,24,9.8,32563.23,55,Health,0
45125,50,13.3,137063.81,43,Property,0
45126,34,10.0,18852.64,7,Health,0
45127,29,11.7,41393.39,15,Health,0
45128,34,12.6,57262.72,39,Health,0
45129,64,3.8,105809.67,30,Health,0
45130,73,6.3,16880.08,39,Property,0
45131,33,6.8,161451.89,7,Vehicle,0
45132,72,8.6,59457.97,57,Health,0
45133,31,1.2,73859.59,16,Vehicle,0
45134,20,9.0,104635.46,6,Health,0
45135,68,1.8,47017.71,43,Vehicle,0
45136,61,12.2,40855.46,12,Health,0
45137,68,14.5,17222.99,42,Vehicle,0
45138,67,4.7,60074.55,56,Health,0
45139,47,7.8,130544.12,7,Property,0
45140,63,12.4,54206.94,38,Health,0
45141,69,5.1,109995.81,45,Vehicle,0
45142,72,2.8,132243.88,53,Property,0
45143,58,11.2,8246.06,51,Health,0
45144,52,10.6,20810.93,1,Vehicle,0
45145,43,8.8,180116.25,45,Health,0
45146,72,14.2,40958.36,3,Health,0
45147,29,14.3,62778.16,9,Health,0
45148,48,13.0,14438.75,49,Property,0
45149,69,4.7,162709.17,14,Health,0
45150,34,3.8,17314.45,57,Health,0
45151,54,12.6,120863.57,12,Vehicle,0
45152,25,9.9,136043.78,43,Health,0
45153,36,6.2,134309.72,6,Health,0
45154,43,6.4,72051.16,14,Health,0
45155,21,12.9,66155.67,49,Vehicle,0
45156,32,2.9,48880.7,58,Property,0
45157,68,14.2,52386.11,47,Vehicle,0
45158,64,9.7,20211.79,59,Health,0
45159,75,12.0,58955.18,8,Health,0
45160,31,5.9,36499.78,33,Property,0
45161,47,9.0,57910.12,13,Health,0
45162,65,11.4,125476.63,31,Health,0
45163,73,6.8,14023.37,1,Property,0
45164,59,7.6,120493.77,11,Health,0
45165,41,8.9,68168.27,39,Health,0
45166,63,1.4,52643.93,31,Vehicle,0
45167,69,13.0,43407.7,54,Vehicle,0
45168,60,13.1,382666.11,53,Property,0
45169,51,4.6,49496.29,42,Health,0
45170,77,13.3,194455.71,36,Vehicle,0
45171,36,11.3,97039.86,42,Health,0
45172,20,7.5,149857.14,22,Property,0
45173,21,5.5,58271.43,16,Health,0
45174,28,6.3,96204.96,12,Vehicle,0
45175,30,8.2,67670.05,40,Health,0
45176,67,6.5,114148.01,35,Health,0
45177,35,6.6,206949.17,3,Health,0
45178,36,3.4,57596.4036174284,28,Health,1
45179,61,10.8,73678.45,32,Vehicle,0
45180,50,9.3,86793.03,56,Health,0
45181,73,14.9,28626.93,10,Health,0
45182,55,2.5,19639.44,13,Health,0
45183,20,2.1,24943.3,44,Health,0
45184,66,8.0,47719.0,15,Health,0
45185,52,2.7,125952.17,24,Vehicle,0
45186,18,9.4,90107.67,54,Health,0
45187,52,3.3,118299.64,55,Health,0
45188,53,7.5,100376.7,24,Vehicle,0
45189,55,9.4,62997.01,55,Vehicle,0
45190,56,7.1,147050.12,52,Vehicle,0
45191,72,5.1,88421.14,7,Vehicle,0
45192,42,11.8,134656.32,20,Vehicle,0
45193,57,12.9,42390.89,11,Vehicle,0
45194,30,4.5,23396.12,18,Vehicle,0
45195,21,12.3,59315.75,19,Vehicle,0
45196,23,6.2,68564.85,22,Vehicle,0
45197,28,7.6,77836.24,47,Vehicle,0
45198,18,3.9,73535.89,48,Vehicle,0
45199,25,9.6,63702.43,21,Health,0
45200,71,2.0,18393.94,15,Vehicle,0
45201,51,9.1,70087.73,52,Health,0
45202,57,14.9,76782.37,20,Health,0
45203,69,11.4,59312.23,44,Vehicle,0
45204,26,13.5,55277.9,2,Health,0
45205,53,7.2,44794.6,53,Health,0
45206,66,2.6,90517.71,42,Health,0
45207,56,4.7,125762.85,30,Vehicle,0
45208,59,1.2,65778.17,42,Property,0
45209,54,7.8,116539.45,50,Vehicle,0
45210,59,9.9,11794.97,26,Health,0
45211,76,6.7,74927.78,7,Health,0
45212,61,8.7,50054.48,18,Vehicle,0
45213,38,5.2,42078.36,12,Property,0
45214,37,1.7,18689.24,2,Property,0
45215,55,6.8,35958.72,31,Health,0
45216,18,8.4,49236.61,34,Health,0
45217,52,14.7,115760.13,14,Vehicle,0
45218,76,5.5,54518.05,21,Vehicle,0
45219,45,10.3,84763.57,17,Vehicle,0
45220,24,12.4,70590.14,43,Health,0
45221,60,5.4,20452.3,50,Vehicle,0
45222,73,14.0,66358.69,47,Vehicle,0
45223,61,5.4,109264.91,44,Health,0
45224,26,14.6,26391.06,9,Health,0
45225,18,0.5,49501.34,52,Health,0
45226,53,9.7,73006.84,22,Health,0
45227,51,12.0,88291.13,21,Vehicle,0
45228,51,4.6,115582.83,11,Health,0
45229,34,2.2,39425.89,33,Health,0
45230,70,0.9,98212.64,23,Health,0
45231,49,1.6,52978.14,23,Vehicle,0
45232,19,8.4,60560.01,35,Health,0
45233,53,12.7,193500.85,27,Health,0
45234,42,1.4,65952.27,49,Health,0
45235,60,2.1,59567.36,5,Health,0
45236,68,0.6,74396.97,52,Vehicle,0
45237,73,4.6,195145.15,20,Health,0
45238,43,13.9,378559.2058861058,236,Health,1
45239,62,4.5,38790.01,23,Health,0
45240,71,6.9,77837.2,5,Vehicle,0
45241,43,3.1,316897.42,24,Health,0
45242,38,2.2,104040.57,36,Property,0
45243,35,3.1,142086.31562780368,116,Property,1
45244,76,3.6,68457.19,43,Health,0
45245,46,2.4,184947.38,16,Health,0
45246,68,12.0,40378.84,3,Health,0
45247,41,7.4,95861.55,24,Vehicle,0
45248,64,8.3,56658.11,49,Vehicle,0
45249,45,5.9,14888.17,10,Vehicle,0
45250,29,3.6,122221.38,22,Property,0
45251,74,1.9,70551.91,16,Property,0
45252,28,1.6,49894.59,46,Health,0
45253,44,3.2,121209.28,3,Property,0
45254,40,12.8,68675.64,6,Health,0
45255,50,3.6,59866.41,36,Health,0
45256,33,5.6,75470.22,32,Vehicle,0
45257,45,8.8,40427.53,50,Property,0
45258,45,7.9,30811.53,12,Vehicle,0
45259,62,10.2,95239.1,38,Vehicle,0
45260,78,3.3,75787.75,7,Property,0
45261,55,8.1,137515.31,44,Property,0
45262,72,11.6,58407.47,52,Property,0
45263,77,6.1,42688.01,4,Vehicle,0
45264,23,14.6,36541.11,14,Health,0
45265,59,8.9,18720.87,47,Vehicle,0
45266,76,10.3,89002.61,47,Vehicle,0
45267,46,7.2,58142.41,3,Health,0
45268,51,12.9,153402.33,59,Health,0
45269,78,7.0,17329.07,18,Vehicle,0
45270,74,14.2,107616.6,7,Vehicle,0
45271,20,5.0,82637.29,4,Vehicle,0
45272,23,13.1,34628.58,56,Health,0
45273,65,9.8,118858.1,50,Health,0
45274,55,12.1,197720.85,18,Property,0
45275,73,1.0,14793.87,6,Vehicle,0
45276,30,4.5,96142.66,18,Vehicle,0
45277,53,12.8,89082.15,25,Health,0
45278,32,5.1,87849.33,15,Health,0
45279,23,10.8,30416.1,11,Health,0
45280,50,14.9,116392.17,23,Property,0
45281,58,3.1,49056.66,12,Property,0
45282,29,6.6,47394.58,32,Health,0
45283,74,2.9,18627.63,46,Property,0
45284,72,2.7,23441.37,37,Vehicle,0
45285,60,9.7,72409.11,14,Vehicle,0
45286,30,3.3,89345.59,52,Property,0
45287,50,7.5,38044.89,29,Health,0
45288,68,14.7,76216.54,27,Vehicle,0
45289,45,5.3,33676.26,39,Vehicle,0
45290,70,13.2,19799.59,47,Health,0
45291,53,6.2,58333.98,10,Health,0
45292,22,4.3,68777.46,59,Property,0
45293,72,5.4,60942.04,46,Health,0
45294,42,2.4,59737.75565084786,48,Vehicle,1
45295,34,10.3,185324.49,2,Health,0
45296,54,7.9,105912.38,59,Vehicle,0
45297,36,9.4,12631.27,12,Health,0
45298,52,4.9,66748.4,2,Health,0
45299,60,10.0,74317.1,5,Property,0
45300,51,2.9,42448.03,36,Health,0
45301,71,10.0,150980.87,38,Vehicle,0
45302,63,1.7,86245.73,36,Vehicle,0
45303,23,6.3,127789.44,22,Property,0
45304,36,9.3,84634.43,29,Health,0
45305,18,12.9,37532.58,21,Vehicle,0
45306,24,12.3,44752.8,7,Health,0
45307,51,8.1,6610.91,23,Property,0
45308,73,13.3,70150.34,16,Health,0
45309,36,7.8,94063.84,23,Health,0
45310,50,8.0,88410.32,14,Health,0
45311,43,10.9,114176.61,24,Property,0
45312,58,13.2,61232.71,41,Vehicle,0
45313,70,9.2,13695.57,46,Vehicle,0
45314,66,14.2,69677.22,30,Vehicle,0
45315,59,3.9,47614.28,50,Health,0
45316,44,13.9,70837.67,23,Vehicle,0
45317,55,3.7,10580.5,42,Health,0
45318,43,8.1,4311.21,33,Property,0
45319,52,12.0,76326.25,14,Vehicle,0
45320,76,12.1,77522.12,53,Property,0
45321,37,4.5,30403.85,21,Health,0
45322,41,14.8,135154.9,7,Vehicle,0
45323,64,1.7,65801.17,48,Vehicle,0
45324,38,1.0,61280.19,49,Health,0
45325,77,12.7,8825.66,8,Health,0
45326,71,12.4,221124.87,29,Property,0
45327,43,10.8,69856.98,1,Property,0
45328,37,12.8,16712.12,57,Vehicle,0
45329,23,2.5,157854.7,48,Health,0
45330,20,1.9,50136.35,37,Health,0
45331,27,14.6,49716.55,14,Vehicle,0
45332,29,9.6,29544.41,47,Vehicle,0
45333,50,13.8,35746.45,28,Health,0
45334,39,13.6,201081.5,51,Vehicle,0
45335,79,10.0,42778.49,41,Vehicle,0
45336,78,9.6,86111.27,32,Health,0
45337,33,5.7,195306.79,31,Health,0
45338,34,2.7,98377.37,56,Health,0
45339,27,10.5,48826.05,2,Vehicle,0
45340,29,12.4,28741.04,3,Vehicle,0
45341,36,8.4,126466.11662959532,224,Property,1
45342,77,1.2,195744.93,52,Property,0
45343,57,2.6,137732.7,13,Health,0
45344,40,2.0,70771.13,8,Property,0
45345,57,10.0,17773.96,43,Property,0
45346,27,8.7,116958.2,31,Vehicle,0
45347,27,7.3,134601.49,57,Health,0
45348,67,8.4,86803.45,49,Health,0
45349,27,4.5,34371.67,50,Property,0
45350,56,12.2,32031.96,53,Property,0
45351,47,5.3,112478.76,11,Property,0
45352,21,9.8,55772.73,38,Vehicle,0
45353,18,6.2,42141.31,24,Property,0
45354,60,1.5,69735.46,13,Health,0
45355,36,4.2,66875.71,48,Health,0
45356,22,14.5,51665.31,10,Property,0
45357,47,3.3,63744.59,40,Health,0
45358,43,2.0,100639.97,55,Health,0
45359,57,4.7,47217.72,56,Health,0
45360,51,13.2,109475.47,26,Vehicle,0
45361,19,4.9,198682.19806823562,156,Health,1
45362,41,6.6,181445.23,33,Health,0
45363,31,5.0,106778.0,15,Health,0
45364,58,14.8,42782.27,24,Vehicle,0
45365,59,15.0,59827.34,15,Property,0
45366,30,7.5,73694.11,51,Property,0
45367,46,11.9,53980.64,54,Health,0
45368,18,3.7,75096.42,33,Vehicle,0
45369,63,5.9,35886.7,7,Health,0
45370,51,10.4,47853.59,29,Health,0
45371,21,4.7,60394.74,38,Vehicle,0
45372,45,3.8,27832.6,19,Health,0
45373,36,13.9,64278.93,19,Health,0
45374,18,4.0,34034.63,29,Health,0
45375,53,1.4,78548.94,33,Health,0
45376,60,11.4,37290.6,19,Health,0
45377,30,4.0,34286.18,13,Health,0
45378,76,7.0,100070.49,41,Health,0
45379,67,2.1,84210.7,19,Vehicle,0
45380,59,1.5,80628.07,37,Property,0
45381,22,7.2,16942.84,41,Property,0
45382,50,5.4,72916.11,2,Vehicle,0
45383,31,7.8,75023.28,31,Vehicle,0
45384,33,14.5,42849.22,53,Vehicle,0
45385,73,6.4,372824.8542582068,222,Vehicle,1
45386,75,9.2,71286.53,59,Vehicle,0
45387,49,1.9,46744.62,9,Health,0
45388,67,13.3,149434.39,14,Health,0
45389,44,12.2,166987.25,17,Health,0
45390,52,8.1,39534.99,2,Vehicle,0
45391,20,3.2,24921.7,46,Vehicle,0
45392,21,6.7,74305.7,51,Health,0
45393,24,4.8,48464.3,26,Property,0
45394,30,14.9,16291.94,20,Health,0
45395,58,7.6,167058.38,5,Vehicle,0
45396,20,6.6,119921.72,36,Health,0
45397,34,3.0,112648.18,6,Health,0
45398,64,4.0,71224.67,17,Vehicle,0
45399,76,10.8,34518.35,53,Health,0
45400,27,8.3,69589.52,51,Health,0
45401,64,5.7,39164.94,20,Property,0
45402,18,4.8,261403.28,37,Vehicle,0
45403,45,3.4,26825.99,27,Property,0
45404,76,1.0,71825.67,32,Vehicle,0
45405,71,14.7,111986.27,10,Health,0
45406,70,11.4,73712.35,43,Health,0
45407,27,14.0,49024.98,20,Vehicle,0
45408,24,6.5,46717.89,58,Health,0
45409,56,13.1,45908.43,1,Health,0
45410,20,4.2,83003.02,1,Property,0
45411,24,7.9,97659.36,7,Health,0
45412,26,3.4,50374.87,30,Health,0
45413,57,11.7,157199.56,24,Vehicle,0
45414,52,7.7,46508.54,40,Health,0
45415,43,8.3,90355.14,19,Health,0
45416,22,13.0,96345.01,33,Vehicle,0
45417,30,11.2,43770.55,15,Health,0
45418,62,14.5,117140.79,14,Vehicle,0
45419,47,6.4,38533.3,25,Vehicle,0
45420,57,7.2,64182.98,49,Health,0
45421,67,9.4,44760.22,45,Property,0
45422,79,7.1,103881.63,23,Health,0
45423,79,6.6,66711.15,57,Health,0
45424,56,5.4,124726.82,25,Health,0
45425,76,12.6,15678.27,37,Property,0
45426,27,8.2,58450.06,8,Property,0
45427,59,9.3,50535.1,29,Vehicle,0
45428,40,3.5,54676.6,27,Vehicle,0
45429,28,4.2,10562.71,7,Vehicle,0
45430,29,5.4,43220.84,37,Property,0
45431,79,7.2,111532.61,10,Vehicle,0
45432,30,1.1,94955.47,52,Health,0
45433,57,13.4,130622.79,45,Property,0
45434,66,13.6,32379.22,41,Health,0
45435,73,10.1,36078.21,58,Property,0
45436,63,5.1,29170.59,16,Property,0
45437,66,6.1,33101.25,14,Vehicle,0
45438,68,11.1,3669.81,38,Property,0
45439,33,4.7,28504.06,59,Health,0
45440,26,9.3,17650.42,21,Health,0
45441,69,13.6,67250.5,31,Health,0
45442,27,6.5,81401.55,5,Health,0
45443,46,9.0,68941.84,10,Health,0
45444,26,14.0,27664.21,52,Health,0
45445,50,5.4,61279.6,45,Property,0
45446,41,11.5,151348.77010931983,102,Vehicle,1
45447,52,11.4,79169.69,47,Property,0
45448,28,14.0,151622.75,11,Vehicle,0
45449,56,12.9,294277.8816625087,84,Health,1
45450,67,11.4,70325.29,29,Health,0
45451,30,9.7,70035.85,54,Health,0
45452,72,4.0,70672.32,57,Health,0
45453,40,10.2,70938.32,8,Health,0
45454,42,4.5,183688.04,50,Health,0
45455,67,6.9,94368.38,45,Health,0
45456,33,10.8,50149.46,11,Health,0
45457,73,10.3,118270.53,12,Health,0
45458,65,6.3,66849.26,1,Health,0
45459,38,3.1,52141.99,45,Health,0
45460,27,7.5,116859.68,25,Vehicle,0
45461,58,4.4,40530.88,6,Health,0
45462,57,4.2,37589.26,13,Health,0
45463,36,5.2,40452.32,26,Property,0
45464,52,10.7,78536.98,44,Vehicle,0
45465,76,7.7,51614.62,44,Property,0
45466,45,5.9,60488.53,29,Property,0
45467,75,13.6,39490.21,52,Vehicle,0
45468,73,10.7,85386.39,27,Vehicle,0
45469,58,7.7,15304.69,18,Vehicle,0
45470,19,6.6,21437.04,58,Health,0
45471,68,12.4,47552.884224686044,144,Vehicle,1
45472,79,3.0,59011.34,28,Property,0
45473,47,10.1,121404.26,19,Property,0
45474,57,0.8,43192.8,28,Health,0
45475,67,0.6,145788.51,3,Vehicle,0
45476,57,14.0,149035.35,4,Property,0
45477,22,8.0,60370.17,23,Health,0
45478,55,5.1,94928.04,17,Health,0
45479,79,12.0,55808.9,59,Health,0
45480,59,14.8,51148.01,37,Health,0
45481,32,1.0,125096.48,53,Health,0
45482,77,1.1,65887.9,25,Vehicle,0
45483,53,12.9,50596.51,37,Property,0
45484,20,8.6,20233.9,4,Health,0
45485,41,13.3,83214.88,44,Health,0
45486,58,10.6,54408.47,58,Health,0
45487,65,7.3,28827.47,42,Vehicle,0
45488,78,2.8,51105.38,8,Vehicle,0
45489,65,6.2,73560.44,10,Vehicle,0
45490,64,11.9,47966.3,21,Health,0
45491,73,3.9,15662.27,23,Vehicle,0
45492,58,10.8,44387.65,48,Vehicle,0
45493,66,4.1,65296.23,45,Vehicle,0
45494,70,7.2,83977.28,44,Health,0
45495,29,1.7,87389.81,57,Vehicle,0
45496,72,7.1,35587.77,43,Health,0
45497,25,9.4,50855.71,33,Property,0
45498,31,8.7,117506.55,26,Vehicle,0
45499,76,6.4,41440.71,11,Health,0
45500,35,5.9,77071.09,34,Property,0
45501,61,4.5,78854.59,12,Vehicle,0
45502,76,11.6,93022.11,29,Health,0
45503,63,11.8,44098.42,18,Health,0
45504,37,7.5,27971.65,3,Property,0
45505,40,6.0,93774.45,27,Health,0
45506,22,9.7,42851.71,3,Vehicle,0
45507,18,8.6,33789.14,46,Vehicle,0
45508,62,10.2,58895.94,31,Vehicle,0
45509,63,4.9,19686.77,50,Vehicle,0
45510,19,11.9,586220.0715907423,150,Vehicle,1
45511,33,5.1,92245.43,52,Health,0
45512,22,6.6,176797.47,19,Health,0
45513,39,2.4,166802.46,8,Vehicle,0
45514,18,12.9,16984.67,26,Property,0
45515,29,9.8,66524.61,14,Vehicle,0
45516,36,3.9,44549.31,25,Vehicle,0
45517,71,12.8,36072.59,38,Health,0
45518,39,10.7,216120.1,3,Property,0
45519,72,6.9,48434.79,5,Health,0
45520,59,14.9,15686.9,15,Health,0
45521,61,5.4,71864.84,52,Vehicle,0
45522,79,1.9,70259.9,1,Health,0
45523,79,11.1,32771.15,45,Vehicle,0
45524,68,11.5,79606.06,37,Health,0
45525,65,1.4,70432.78,55,Property,0
45526,34,12.4,43550.38,8,Health,0
45527,30,11.8,75990.64,45,Health,0
45528,56,14.0,150596.16,34,Health,0
45529,45,2.2,125169.42,25,Vehicle,0
45530,76,9.2,85832.22,22,Health,0
45531,20,3.7,69432.1,58,Vehicle,0
45532,22,6.3,52761.93,33,Vehicle,0
45533,53,4.3,18203.01,20,Health,0
45534,77,7.0,85908.3,18,Vehicle,0
45535,32,2.1,67308.2,4,Property,0
45536,34,4.9,70801.76,37,Health,0
45537,61,1.5,131717.28,33,Health,0
45538,72,7.6,7052.96,51,Property,0
45539,63,4.8,47195.12,29,Vehicle,0
45540,46,9.1,42306.21855392141,150,Vehicle,1
45541,21,7.1,84906.71,26,Vehicle,0
45542,49,4.0,34072.07,4,Vehicle,0
45543,66,2.0,61776.88,37,Vehicle,0
45544,60,11.4,65305.92,30,Vehicle,0
45545,55,9.7,151515.09,36,Health,0
45546,21,1.0,39709.97,41,Health,0
45547,30,14.8,28597.05,4,Property,0
45548,37,9.8,9287.25,36,Property,0
45549,64,3.5,55586.1,24,Property,0
45550,35,12.7,52450.63,37,Health,0
45551,66,13.3,85868.79,20,Vehicle,0
45552,68,8.8,58696.27,43,Health,0
45553,59,13.3,120778.77,21,Health,0
45554,54,0.9,68164.68,8,Health,0
45555,29,14.2,80281.26,29,Vehicle,0
45556,42,1.3,24788.13,14,Property,0
45557,47,9.8,108801.04,27,Vehicle,0
45558,32,5.5,22876.73,17,Health,0
45559,72,1.1,58332.47,16,Health,0
45560,53,14.0,42300.56,35,Health,0
45561,25,2.5,40994.68,30,Vehicle,0
45562,45,12.9,100761.19,4,Property,0
45563,69,5.3,62386.31,29,Vehicle,0
45564,39,11.2,54678.71,48,Vehicle,0
45565,77,4.2,36364.82,38,Health,0
45566,66,9.0,68593.25,1,Vehicle,0
45567,79,12.1,22074.5,5,Health,0
45568,55,8.7,57426.14,27,Vehicle,0
45569,33,4.9,37311.23,49,Vehicle,0
45570,75,3.9,91193.87,14,Vehicle,0
45571,22,3.0,94911.41,5,Health,0
45572,63,12.7,62916.16,25,Health,0
45573,51,9.4,109548.6,57,Vehicle,0
45574,66,7.9,12340.03,7,Vehicle,0
45575,78,4.1,9553.5,53,Vehicle,0
45576,55,6.8,153950.99,13,Health,0
45577,28,9.5,21929.02,15,Health,0
45578,19,1.5,52264.71,12,Health,0
45579,42,5.7,49526.08,7,Property,0
45580,42,4.0,52311.07,35,Vehicle,0
45581,18,9.9,158744.99,39,Vehicle,0
45582,48,9.3,110200.58,55,Vehicle,0
45583,22,4.8,59109.65,43,Vehicle,0
45584,57,1.1,81955.94,58,Vehicle,0
45585,21,3.2,82645.69,46,Vehicle,0
45586,68,2.8,31017.04,16,Vehicle,0
45587,22,8.7,52189.76,42,Health,0
45588,22,3.0,43819.82,40,Property,0
45589,73,7.5,56458.6,14,Property,0
45590,33,9.4,42951.07,50,Health,0
45591,71,13.3,86411.91,11,Vehicle,0
45592,35,4.1,258347.11,50,Property,0
45593,60,3.2,134840.87,43,Vehicle,0
45594,34,3.0,142872.3,6,Health,0
45595,78,5.7,36101.38,1,Health,0
45596,52,9.9,130825.08,52,Health,0
45597,35,10.2,257603.5,29,Health,0
45598,21,3.6,63543.21,46,Property,0
45599,68,2.4,105018.14,16,Health,0
45600,48,7.0,283575.6682225553,130,Health,1
45601,48,2.5,289253.67,37,Vehicle,0
45602,26,12.3,90365.73,5,Health,0
45603,48,1.7,61283.26,58,Property,0
45604,22,11.4,15866.43,19,Vehicle,0
45605,53,1.1,106749.66,33,Vehicle,0
45606,33,12.2,52298.82,8,Property,0
45607,59,9.6,101782.72,17,Health,0
45608,58,5.2,23601.84,42,Property,0
45609,33,6.4,106791.0,7,Health,0
45610,37,10.3,30129.26,28,Health,0
45611,71,3.2,57393.83,55,Vehicle,0
45612,47,13.4,74634.79,5,Vehicle,0
